fighter_name,Height,Weight,Reach,Stance,DOB,SLpM,Str_Acc_%,SApM,Str_Def_%,TD_Avg,TD_Acc_%,TD_Def_%,Sub_Avg
Salim Touahri,70,170,72,Orthodox,"Sep 28, 1989",2.6,46,2.87,58,0,0,83,0
Dequan Townsend,75,205,79,Orthodox,"May 11, 1986",1.23,34,3.92,38,0,0,46,0
Francisco Trevino,69,155,70,Orthodox,"Dec 17, 1981",2.65,42,2.42,64,0.97,22,41,0
Frank Trigg,69,170,71,Southpaw,"May 07, 1972",2.79,46,1.9,56,2.35,47,75,0.8
Michael Trizano,71,155,71,Orthodox,"Dec 31, 1991",3.02,53,2.11,63,0.4,50,80,0.8
Antonio Trocoli,77,205,82,Orthodox,"Dec 06, 1990",1.27,71,4.56,25,3.8,100,100,3.8
Francisco Trinaldo,69,155,70,Southpaw,"Aug 24, 1978",3.11,44,2.56,60,1.09,46,61,0.6
Jon Tuck,71,155,73,Orthodox,"Aug 28, 1984",3,40,3.74,60,0.42,33,50,1
Arman Tsarukyan,67,155,72,Orthodox,"Oct 11, 1996",3.35,44,1.43,62,3.5,35,78,0
Chris Tuchscherer,74,265,76,Orthodox,"Sep 08, 1975",1.35,31,3.17,47,1.19,18,0,0.6
Abel Trujillo,68,155,70,Orthodox,"Sep 18, 1983",2.65,41,2.31,59,2.18,45,40,0.4
Gavin Tucker,66,145,66,Southpaw,"Jun 17, 1986",4.39,45,4.28,57,2.98,42,53,1.5
Tai Tuivasa,74,265,75,Southpaw,"Mar 16, 1993",4.38,50,3.44,50,0,0,46,0
Zubaira Tukhugov,68,145,68,Orthodox,"Jan 15, 1991",2.54,38,2.53,63,2.54,46,100,0
Albert Tumenov,71,170,73,Orthodox,"Dec 26, 1991",3.76,42,3.34,58,0.2,20,75,0
Ricky Turcios,69,135,71,Orthodox,"Jun 05, 1993",7.33,37,4.07,64,0,0,0,0
Wellington Turman,72,185,72,Orthodox,"Jul 22, 1996",2.75,42,3.71,45,2.63,35,100,0.9
Jalin Turner,75,155,77,Southpaw,"May 18, 1995",6.2,47,4.37,45,0.71,66,78,1.8
Marcin Tybura,75,265,78,Orthodox,"Nov 09, 1985",3.7,50,3.25,56,1.62,45,82,0.1
Carlos Ulberg,76,205,77,Orthodox,"Nov 07, 1990",15.07,62,8.6,47,0,0,100,0
Tagir Ulanbekov,67,125,70,Southpaw,"Aug 07, 1991",3.07,37,3.13,58,5,45,50,0
Gasan Umalatov,71,170,71,Orthodox,"Sep 11, 1982",2.23,39,4.1,59,0.75,17,90,0
Caol Uno,67,155,70,Southpaw,"May 08, 1975",1.91,49,1.9,50,1.95,31,37,0.5
Hector Urbina,71,170,73,Orthodox,"Sep 17, 1987",0.97,38,2.44,39,0,0,38,3.8
Elias Urbina,75,185,77,Southpaw,"Oct 09, 1993",3.85,37,6.17,50,0,0,0,0
Nick Urso,66,125,66,Southpaw,"Sep 26, 1985",3.61,45,5.06,36,0,0,0,0
Kamaru Usman,72,170,76,Switch,"May 11, 1987",4.66,54,2.33,58,3.22,47,100,0.1
Darren Uyenoyama,66,125,65,Orthodox,"Oct 15, 1979",1.34,39,2.21,66,1.42,33,35,0.7
Charlie Valencia,63,135,64,Orthodox,"Oct 31, 1974",2.58,37,2.61,77,1.4,53,75,0.5
Richie Vaculik,66,125,69,Orthodox,"Jun 19, 1983",3.69,46,4.09,57,3,45,31,1
Timur Valiev,66,145,67,Orthodox,"Jan 19, 1990",5.5,71,1.55,56,2.73,66,50,0
Isaac Vallie-Flagg,68,155,70,Orthodox,"Apr 08, 1978",5.56,47,5.6,45,0.2,12,58,0
Brianna Van Buren,60,115,62,Southpaw,"Aug 04, 1993",3.53,41,3.23,57,2.5,45,66,0
Jared Vanderaa,76,265,80,Orthodox,"May 12, 1992",2.75,52,5.19,33,1.15,100,0,0
Lando Vannata,69,155,71,Orthodox,"Mar 14, 1992",4.58,44,5.1,54,1.13,37,58,0.4
Paige VanZant,64,115,65,Orthodox,"Mar 26, 1994",3.35,52,2.62,42,1.27,33,34,1
Kazula Vargas,68,155,71,Southpaw,"Aug 15, 1985",1.84,49,1.16,54,0.79,33,25,0
Jamie Varner,68,155,71,Orthodox,"Oct 12, 1984",2.92,34,2.55,58,3.49,53,66,0.8
Javier Vazquez,67,145,69,Southpaw,"Jul 16, 1977",2.43,36,1.99,72,2.56,52,57,1.5
Manny Vazquez,70,125,72,Orthodox,"Nov 19, 1993",1.47,41,2.67,48,1,33,0,1
Luigi Vendramini,68,170,73,Orthodox,"Jan 16, 1996",2.26,42,2.26,59,0,0,0,2
Bojan Velickovic,72,170,76,Southpaw,"Dec 18, 1988",2.18,34,2.31,57,0.67,25,55,0.5
Cain Velasquez,73,265,77,Orthodox,"Jul 28, 1982",6.37,57,2.33,57,5.13,45,85,0.4
Karlos Vemola,72,185,75,Orthodox,"Jul 03, 1985",1.67,44,2.13,37,1.93,25,31,1.7
Brandon Vera,75,265,78,Orthodox,"Oct 10, 1977",3.03,56,2.81,52,0.7,53,59,0.2
Marlon Vera,68,135,70,Switch,"Dec 02, 1992",3.65,49,3.95,52,0.78,37,70,1.1
Marvin Vettori,72,185,74,Southpaw,"Sep 20, 1993",4.78,45,3.19,66,1.33,45,78,0.8
Hugo Viana,66,135,67,Orthodox,"Sep 26, 1982",3.05,38,3.2,57,0.22,6,50,0
Polyana Viana,65,115,67,Orthodox,"Jun 14, 1992",3.71,41,3.01,54,1.12,33,50,3.4
James Vick,75,155,76,Orthodox,"Feb 23, 1987",4.13,39,3.31,60,0.26,33,57,0.7
Ketlen Vieira,68,135,68,Orthodox,"Aug 26, 1991",2.66,36,3.84,53,2.19,48,92,0.5
Reginaldo Vieira,67,135,65,Orthodox,"Nov 26, 1982",3.76,40,2.89,59,1.97,27,25,0.8
Rodolfo Vieira,72,185,73,Orthodox,"Sep 25, 1989",1.66,42,3.06,42,7,47,0,1.6
Gian Villante,75,265,76,Orthodox,"Aug 18, 1985",4.39,43,5.48,55,0.46,23,83,0
Ike Villanueva,73,265,73,Orthodox,"Apr 04, 1984",3.62,40,6.93,37,0,0,0,0
Armando Villarreal,67,135,66,Southpaw,"Aug 08, 1989",3.23,55,4.3,52,3.23,25,0,0
Yuri Villefort,72,170,73,Orthodox,"Mar 23, 1991",3.18,43,5.42,55,2,35,40,0.3
Brandon Visher,66,135,68,Orthodox,"May 06, 1984",2.55,45,3.76,42,0.67,20,0,0
Bobby Voelker,72,170,74,Orthodox,"Apr 26, 1979",4.01,35,5.84,42,1.04,50,66,0
Alexander Volkanovski,66,145,71,Orthodox,"Sep 29, 1988",6.02,55,3.31,60,2.09,34,72,0.3
Jacob Volkmann,69,155,71,Southpaw,"Sep 05, 1980",1.19,34,1.78,52,3.19,48,52,2
Alexander Volkov,79,265,80,Orthodox,"Oct 24, 1988",4.88,59,2.48,56,0.66,70,66,0.2
Chris Wade,70,155,70,Orthodox,"Sep 30, 1987",1.7,53,1.75,51,2.6,51,55,1.1
TJ Waldburger,71,170,75,Orthodox,"Apr 25, 1988",2.02,51,2.39,40,3.03,46,40,4.8
Chase Waldon,73,185,75,Orthodox,"Sep 19, 1986",1.03,28,6.72,38,7.76,33,0,0
Rodney Wallace,69,205,72,Switch,"Nov 21, 1981",1.13,46,3.44,45,6,54,28,1
Johnny Walker,78,205,82,Orthodox,"Mar 30, 1992",4.41,72,3.51,31,0.4,100,60,1.2
James Wallace,70,155,69,Orthodox,"Nov 17, 1992",0.52,28,3.41,35,0,0,0,0
Randall Wallace,71,185,73,Orthodox,"Mar 01, 1989",1.13,38,4.11,45,2.13,50,0,0
Richard Walsh,72,170,73,Orthodox,"Dec 01, 1988",3.84,46,2.72,58,1.55,40,66,0.2
Curt Warburton,72,155,73,Orthodox,NA,2.13,42,3.44,43,2.35,50,83,0.9
Brennan Ward,70,170,71,Orthodox,"Jun 28, 1988",7.2,60,2.76,52,0,0,100,3.6
Terrion Ware,68,135,71,Orthodox,"Mar 31, 1986",4.02,32,6.07,50,0.5,22,44,0
Dominic Waters,73,170,79,Orthodox,"Apr 11, 1989",0.48,23,2.53,39,4.07,52,28,0
Michelle Waterson,63,115,62,Orthodox,"Jan 06, 1986",3.58,49,4,49,1.52,34,67,0.9
Walel Watson,71,135,75,Orthodox,"Jul 16, 1984",2.1,29,3.79,43,0,0,61,1.4
Tom Watson,73,185,73,Orthodox,"Jul 13, 1982",4.01,44,4.41,50,0.15,7,43,0
Brok Weaver,72,155,73,Southpaw,"Dec 05, 1991",4.78,64,4.35,46,0.41,10,66,0.4
Royston Wee,67,135,67,Orthodox,"Nov 15, 1986",1.1,60,2.45,49,3.38,81,0,0
Daniel Weichel,70,145,70,Orthodox,"Nov 22, 1984",5.71,42,4.05,61,0.84,50,83,0
Chris Weidman,74,185,78,Orthodox,"Jun 17, 1984",3.03,43,3.15,52,3.93,47,65,0.9
Christian Wellisch,74,265,77,Orthodox,"Sep 13, 1975",3.12,27,3.04,56,1.22,42,45,1.2
Fabricio Werdum,76,265,77,Orthodox,"Jul 30, 1977",3.59,52,2.64,55,1.75,31,31,1.2
Sheldon Westcott,73,170,71,Southpaw,"Aug 20, 1984",2.26,40,3.73,37,3.23,37,14,0
Coty Wheeler,66,135,67,Orthodox,"Oct 11, 1978",1.88,22,3.16,59,0.87,37,33,2.6
Alex White,72,155,71,Southpaw,"Oct 22, 1988",3.76,42,3.07,60,0.92,28,71,0.5
Robert Whiteford,69,145,69,Southpaw,"Apr 12, 1983",2.33,46,1.99,62,1.9,30,45,0
Craig White,74,170,76,Orthodox,"Jul 01, 1990",1.23,40,3.28,39,0,0,50,0.8
Garett Whiteley,72,155,72,Orthodox,"Dec 13, 1980",3.72,48,4.04,46,0,0,27,0.9
Emily Whitmire,65,115,63,Orthodox,"May 24, 1991",2.71,30,3.08,54,1.1,50,70,0.6
Robert Whittaker,72,185,73,Orthodox,"Dec 20, 1990",4.52,40,3.44,60,0.43,27,84,0
Adam Wieczorek,77,265,81,Orthodox,"Feb 05, 1992",1.68,38,1.87,48,0.41,33,58,0.4
Mike Wilkinson,67,145,66,Orthodox,"Sep 15, 1987",2.35,38,3.7,35,0.92,14,55,0.9
Rob Wilkinson,75,185,80,Orthodox,"Feb 22, 1992",2.74,50,5.66,39,4.47,25,0,0
James Wilks,73,170,75,Orthodox,"May 04, 1978",1.82,45,2.03,50,1.27,22,66,3.8
Patrick Williams,68,135,73,Orthodox,"Sep 07, 1981",4.12,51,4.12,52,2.71,41,100,0.5
Tim Williams,74,185,76,Orthodox,"Jul 03, 1986",3.07,38,3.55,48,1.81,40,100,0
Jordan Williams,73,185,75,Southpaw,"Oct 13, 1990",6.07,51,5.77,35,0.98,50,88,0
Cole Williams,72,170,73,Orthodox,"Dec 15, 1983",0.31,27,5.34,23,0,0,25,0
Khaos Williams,72,170,77,Orthodox,"Mar 30, 1994",4.39,45,2.95,44,0,0,0,0
Justin Willis,73,265,78,Southpaw,"Jul 19, 1987",3.37,59,2.57,57,0.96,66,36,0
Chris Wilson,73,170,75,Orthodox,"Jun 07, 1977",2.32,50,1.36,55,1.31,50,60,1.6
Jonathan Wilson,74,205,75,Southpaw,"Jul 17, 1987",2.92,48,5.65,56,0.37,100,80,0
Matt Wiman,70,155,68,Orthodox,"Sep 19, 1983",3.17,50,3.57,51,2.13,37,56,1.5
Eddie Wineland,67,135,69,Orthodox,"Jun 26, 1984",3.4,29,3.66,69,0.34,33,86,0.1
Deron Winn,66,185,70,Orthodox,"Jun 13, 1989",4.74,47,5.17,50,4.98,52,0,0
Andre Winner,71,155,73,Orthodox,"Nov 09, 1981",2.52,33,4.57,51,0,0,74,0
Jason Witt,70,170,70,Orthodox,"Nov 07, 1986",3.16,65,2.68,29,3.65,50,0,1.8
Nathaniel Wood,66,145,69,Orthodox,"May 08, 1993",6.28,46,4.36,53,1.29,46,75,0.9
Tyron Woodley,69,170,74,Orthodox,"Apr 07, 1982",2.33,48,2.72,55,1.08,40,87,0.4
Sean Woodson,74,145,78,Orthodox,"Jun 07, 1992",6.4,45,4.43,58,0,0,77,0
Khama Worthy,71,155,74,Orthodox,"Oct 15, 1986",4.12,47,3.69,45,0,0,57,0.8
Danyelle Wolf,71,145,70,Orthodox,"Sep 08, 1983",3.4,28,5.67,44,0,0,100,1
Jordan Wright,74,205,77,Orthodox,"Oct 07, 1991",4.68,50,8.02,40,0,0,100,0
Wu Yanan,68,125,66,Orthodox,"Apr 18, 1996",4.51,45,4.82,51,0.61,22,66,0.3
Rani Yahya,66,135,67,Orthodox,"Sep 12, 1984",1.57,37,1.7,50,2.89,33,24,2
Alexander Yakovlev,75,155,74,Southpaw,"Jul 18, 1984",1.74,47,2.41,58,1.66,35,72,0.1
Norifumi Yamamoto,64,135,66,Southpaw,"Mar 15, 1977",2.09,45,2.01,57,0.41,22,45,0
Yan Xiaonan,65,115,63,Orthodox,"Jun 16, 1989",6.42,42,3.63,63,1,75,75,0
Petr Yan,67,135,67,Switch,"Feb 11, 1993",5.99,52,3.55,62,2.14,66,90,0.1
Dongi Yang,70,185,73,Southpaw,"Dec 07, 1984",3.55,51,3.21,63,1.7,41,61,0.5
Adam Yandiev,69,185,74,Orthodox,"Aug 07, 1988",0.18,8,6.14,36,0,0,25,0
Hu Yaozong,75,205,72,Orthodox,"Apr 07, 1995",4.43,52,5.23,38,0,0,0,0.7
Ashley Yoder,67,115,69,Southpaw,"Oct 20, 1987",2.75,39,3.53,46,1.33,37,68,0.7
Sanghoon Yoo,72,155,74,Orthodox,"Jan 18, 1990",5,66,7.27,27,1,100,75,1
Yoshiyuki Yoshida,71,170,70,Southpaw,"May 10, 1974",0.85,36,3.67,36,1.41,28,25,2.8
Adrian Yanez,67,135,70,Orthodox,"Nov 29, 1993",4.69,44,2.31,55,0,0,100,0
Shane Young,68,145,72,Orthodox,"Jul 31, 1993",6.01,40,5.15,56,0.73,25,64,0
Shanna Young,67,135,65,Orthodox,"Feb 20, 1991",3.05,57,5.28,45,0,0,54,0
Jason Young,69,145,73,Orthodox,"Jun 28, 1986",2.97,37,3.2,50,1.98,66,55,0
Sodiq Yusuff,69,145,71,Orthodox,"May 19, 1993",6.1,49,4.06,58,0,0,72,0.3
Gilbert Yvel,74,265,77,Orthodox,"Jun 30, 1976",1.05,47,1.78,50,0,0,25,1
Luke Zachrich,74,185,74,Orthodox,"Dec 19, 1981",4.56,32,4.46,62,0.74,33,80,0
Aiemann Zahabi,68,135,68,Orthodox,"Nov 19, 1987",2.82,40,3.91,65,0.33,16,72,0
Elizeu Zaleski dos Santos,71,170,73,Orthodox,"Dec 11, 1986",4.05,39,3.07,59,0.57,17,52,0.5
Youssef Zalal,70,145,72,Switch,"Sep 04, 1996",2.45,51,1.56,64,2.4,40,56,1.4
Zach Zane,67,145,69,Southpaw,"Dec 14, 1989",0.87,56,6.67,20,0,0,26,0
David Zawada,72,170,75,Orthodox,"Aug 01, 1990",3.24,40,4.07,54,0.96,30,57,2.2
Zhang Lipeng,71,155,71,Southpaw,"Mar 10, 1990",1.28,48,1.88,53,1.75,30,69,0.8
Yao Zhikui,65,125,64,Orthodox,"Feb 07, 1991",1.44,21,2.82,48,0.66,16,58,0
Zhang Weili,64,115,63,Switch,"Aug 13, 1989",6.38,45,4.43,53,1.26,23,100,0.5
Zhalgas Zhumagulov,64,125,66,Switch,"Aug 29, 1988",4.17,49,4,58,1.5,21,33,0
Fares Ziam,73,155,75,Orthodox,"Mar 21, 1997",1.9,47,1.37,66,0.5,11,65,0
Cat Zingano,66,145,68,Southpaw,"Jul 01, 1982",2.57,61,1.63,47,2.77,65,42,0.8
Zhang Tiequan,68,155,69,Orthodox,"Jul 25, 1978",1.23,36,2.14,51,1.95,58,75,3.4
Allan Zuniga,67,155,70,Orthodox,"Apr 04, 1992",3.93,52,1.8,61,0,0,57,1
Virgil Zwicker,74,205,74,Orthodox,"Jun 26, 1982",3.34,48,4.87,39,1.31,30,50,0
